Elapsed_time,Sample,Type,Sub,Chan,Num,Aux
 2:37:36.916,2364229,     V,    0,    0,    0,
 2:37:38.204,2364551,     N,    0,    0,    0,
 2:37:39.036,2364759,     N,    0,    0,    0,
 2:37:39.880,2364970,     N,    0,    0,    0,
 2:37:40.700,2365175,     N,    0,    0,    0,
 2:37:41.508,2365377,     N,    0,    0,    0,
 2:37:42.304,2365576,     N,    0,    0,    0,
 2:37:43.100,2365775,     N,    0,    0,    0,
 2:37:43.916,2365979,     N,    0,    0,    0,
 2:37:44.728,2366182,     N,    0,    0,    0,
 2:37:45.544,2366386,     N,    0,    0,    0,
 2:37:46.368,2366592,     N,    0,    0,    0,
 2:37:47.208,2366802,     N,    0,    0,    0,
 2:37:47.688,2366922,     V,    0,    0,    0,
 2:37:48.888,2367222,     N,    0,    0,    0,
 2:37:49.680,2367420,     N,    0,    0,    0,
 2:37:50.464,2367616,     N,    0,    0,    0,
 2:37:51.256,2367814,     N,    0,    0,    0,
 2:37:52.060,2368015,     N,    0,    0,    0,
 2:37:52.856,2368214,     N,    0,    0,    0,
 2:37:53.660,2368415,     N,    0,    0,    0,
 2:37:54.488,2368622,     N,    0,    0,    0,
 2:37:55.328,2368832,     N,    0,    0,    0,
 2:37:56.176,2369044,     N,    0,    0,    0,
 2:37:57.028,2369257,     N,    0,    0,    0,
 2:37:57.888,2369472,     N,    0,    0,    0,
 2:37:58.772,2369693,     N,    0,    0,    0,
 2:37:59.664,2369916,     N,    0,    0,    0,
 2:38:00.096,2370024,     V,    0,    0,    0,
 2:38:01.420,2370355,     N,    0,    0,    0,
 2:38:02.312,2370578,     N,    0,    0,    0,
 2:38:03.184,2370796,     N,    0,    0,    0,
 2:38:04.052,2371013,     N,    0,    0,    0,
 2:38:04.884,2371221,     N,    0,    0,    0,
 2:38:05.700,2371425,     N,    0,    0,    0,
 2:38:06.528,2371632,     N,    0,    0,    0,
 2:38:07.356,2371839,     N,    0,    0,    0,
 2:38:08.188,2372047,     N,    0,    0,    0,
 2:38:08.992,2372248,     N,    0,    0,    0,
 2:38:09.412,2372353,     V,    0,    0,    0,
 2:38:10.684,2372671,     N,    0,    0,    0,
 2:38:11.520,2372880,     N,    0,    0,    0,
 2:38:12.340,2373085,     N,    0,    0,    0,
 2:38:13.160,2373290,     N,    0,    0,    0,
 2:38:13.992,2373498,     N,    0,    0,    0,
 2:38:14.836,2373709,     N,    0,    0,    0,
 2:38:15.700,2373925,     N,    0,    0,    0,
 2:38:16.572,2374143,     N,    0,    0,    0,
 2:38:17.432,2374358,     N,    0,    0,    0,
 2:38:18.272,2374568,     N,    0,    0,    0,
 2:38:19.144,2374786,     N,    0,    0,    0,
 2:38:20.012,2375003,     N,    0,    0,    0,
 2:38:20.488,2375122,     V,    0,    0,    0,
 2:38:21.780,2375445,     N,    0,    0,    0,
 2:38:22.648,2375662,     N,    0,    0,    0,
 2:38:23.516,2375879,     N,    0,    0,    0,
 2:38:24.376,2376094,     N,    0,    0,    0,
 2:38:25.216,2376304,     N,    0,    0,    0,
 2:38:26.060,2376515,     N,    0,    0,    0,
 2:38:26.932,2376733,     N,    0,    0,    0,
 2:38:27.808,2376952,     N,    0,    0,    0,
 2:38:28.672,2377168,     N,    0,    0,    0,
 2:38:29.540,2377385,     N,    0,    0,    0,
 2:38:30.436,2377609,     N,    0,    0,    0,
 2:38:31.340,2377835,     N,    0,    0,    0,
 2:38:32.232,2378058,     N,    0,    0,    0,
 2:38:33.104,2378276,     N,    0,    0,    0,
 2:38:33.968,2378492,     N,    0,    0,    0,
 2:38:34.856,2378714,     N,    0,    0,    0,
 2:38:35.728,2378932,     N,    0,    0,    0,
 2:38:36.572,2379143,     N,    0,    0,    0,
 2:38:37.428,2379357,     N,    0,    0,    0,
 2:38:38.288,2379572,     N,    0,    0,    0,
 2:38:39.128,2379782,     N,    0,    0,    0,
 2:38:39.964,2379991,     N,    0,    0,    0,
 2:38:40.788,2380197,     N,    0,    0,    0,
 2:38:41.640,2380410,     N,    0,    0,    0,
 2:38:42.484,2380621,     N,    0,    0,    0,
 2:38:43.332,2380833,     N,    0,    0,    0,
 2:38:43.756,2380939,     V,    0,    0,    0,
 2:38:45.028,2381257,     N,    0,    0,    0,
 2:38:45.840,2381460,     N,    0,    0,    0,
 2:38:46.660,2381665,     N,    0,    0,    0,
 2:38:47.464,2381866,     N,    0,    0,    0,
 2:38:48.268,2382067,     N,    0,    0,    0,
 2:38:49.096,2382274,     N,    0,    0,    0,
 2:38:49.920,2382480,     N,    0,    0,    0,
 2:38:50.760,2382690,     N,    0,    0,    0,
 2:38:51.608,2382902,     N,    0,    0,    0,
 2:38:52.452,2383113,     N,    0,    0,    0,
 2:38:53.324,2383331,     N,    0,    0,    0,
 2:38:54.236,2383559,     N,    0,    0,    0,
 2:38:55.144,2383786,     N,    0,    0,    0,
 2:38:56.036,2384009,     N,    0,    0,    0,
 2:38:56.936,2384234,     N,    0,    0,    0,
 2:38:57.856,2384464,     N,    0,    0,    0,
 2:38:58.772,2384693,     N,    0,    0,    0,
 2:38:59.676,2384919,     N,    0,    0,    0,
 2:39:00.604,2385151,     N,    0,    0,    0,
 2:39:01.528,2385382,     N,    0,    0,    0,
 2:39:02.428,2385607,     N,    0,    0,    0,
 2:39:03.312,2385828,     N,    0,    0,    0,
 2:39:04.204,2386051,     N,    0,    0,    0,
 2:39:05.096,2386274,     N,    0,    0,    0,
 2:39:05.972,2386493,     N,    0,    0,    0,
 2:39:06.812,2386703,     N,    0,    0,    0,
 2:39:07.672,2386918,     N,    0,    0,    0,
 2:39:08.544,2387136,     N,    0,    0,    0,
 2:39:09.396,2387349,     N,    0,    0,    0,
 2:39:10.252,2387563,     N,    0,    0,    0,
 2:39:11.100,2387775,     N,    0,    0,    0,
 2:39:11.980,2387995,     N,    0,    0,    0,
 2:39:12.852,2388213,     N,    0,    0,    0,
 2:39:13.720,2388430,     N,    0,    0,    0,
 2:39:14.596,2388649,     N,    0,    0,    0,
 2:39:15.452,2388863,     N,    0,    0,    0,
 2:39:15.872,2388968,     V,    0,    0,    0,
 2:39:17.216,2389304,     N,    0,    0,    0,
 2:39:18.100,2389525,     N,    0,    0,    0,
 2:39:18.960,2389740,     N,    0,    0,    0,
 2:39:19.816,2389954,     N,    0,    0,    0,
 2:39:20.672,2390168,     N,    0,    0,    0,
 2:39:21.536,2390384,     N,    0,    0,    0,
 2:39:22.392,2390598,     N,    0,    0,    0,
 2:39:23.244,2390811,     N,    0,    0,    0,
 2:39:24.100,2391025,     N,    0,    0,    0,
 2:39:24.576,2391144,     V,    0,    0,    0,
 2:39:25.856,2391464,     N,    0,    0,    0,
 2:39:26.696,2391674,     N,    0,    0,    0,
 2:39:27.552,2391888,     N,    0,    0,    0,
 2:39:28.412,2392103,     N,    0,    0,    0,
 2:39:29.260,2392315,     N,    0,    0,    0,
 2:39:30.096,2392524,     N,    0,    0,    0,
 2:39:30.964,2392741,     N,    0,    0,    0,
 2:39:31.836,2392959,     N,    0,    0,    0,
 2:39:32.712,2393178,     N,    0,    0,    0,
 2:39:33.576,2393394,     N,    0,    0,    0,
 2:39:34.468,2393617,     N,    0,    0,    0,
 2:39:35.040,2393760,     V,    0,    0,    0,
 2:39:36.296,2394074,     N,    0,    0,    0,
 2:39:37.160,2394290,     N,    0,    0,    0,
 2:39:38.032,2394508,     N,    0,    0,    0,
 2:39:38.884,2394721,     N,    0,    0,    0,
 2:39:39.736,2394934,     N,    0,    0,    0,
 2:39:40.556,2395139,     N,    0,    0,    0,
 2:39:41.380,2395345,     N,    0,    0,    0,
 2:39:42.232,2395558,     N,    0,    0,    0,
 2:39:43.096,2395774,     N,    0,    0,    0,
 2:39:43.964,2395991,     N,    0,    0,    0,
 2:39:44.804,2396201,     N,    0,    0,    0,
 2:39:45.684,2396421,     N,    0,    0,    0,
 2:39:46.584,2396646,     N,    0,    0,    0,
 2:39:47.492,2396873,     N,    0,    0,    0,
 2:39:48.376,2397094,     N,    0,    0,    0,
 2:39:48.812,2397203,     V,    0,    0,    0,
 2:39:50.148,2397537,     N,    0,    0,    0,
 2:39:51.040,2397760,     N,    0,    0,    0,
 2:39:51.920,2397980,     N,    0,    0,    0,
 2:39:52.776,2398194,     N,    0,    0,    0,
 2:39:53.628,2398407,     N,    0,    0,    0,
 2:39:54.468,2398617,     N,    0,    0,    0,
 2:39:55.324,2398831,     N,    0,    0,    0,
 2:39:56.184,2399046,     N,    0,    0,    0,
 2:39:57.036,2399259,     N,    0,    0,    0,
 2:39:57.456,2399364,     V,    0,    0,    0,
 2:39:58.752,2399688,     N,    0,    0,    0,
 2:39:59.612,2399903,     N,    0,    0,    0,
 2:40:00.452,2400113,     N,    0,    0,    0,
 2:40:01.284,2400321,     N,    0,    0,    0,
 2:40:02.128,2400532,     N,    0,    0,    0,
 2:40:02.996,2400749,     N,    0,    0,    0,
 2:40:03.828,2400957,     N,    0,    0,    0,
 2:40:04.656,2401164,     N,    0,    0,    0,
 2:40:05.108,2401277,     V,    0,    0,    0,
 2:40:06.408,2401602,     N,    0,    0,    0,
 2:40:07.268,2401817,     N,    0,    0,    0,
 2:40:08.108,2402027,     N,    0,    0,    0,
 2:40:08.956,2402239,     N,    0,    0,    0,
 2:40:09.804,2402451,     N,    0,    0,    0,
 2:40:10.656,2402664,     N,    0,    0,    0,
 2:40:11.508,2402877,     N,    0,    0,    0,
 2:40:12.368,2403092,     N,    0,    0,    0,
 2:40:13.244,2403311,     N,    0,    0,    0,
 2:40:14.140,2403535,     N,    0,    0,    0,
 2:40:15.048,2403762,     N,    0,    0,    0,
 2:40:15.932,2403983,     N,    0,    0,    0,
 2:40:16.356,2404089,     V,    0,    0,    0,
 2:40:17.724,2404431,     N,    0,    0,    0,
 2:40:18.604,2404651,     N,    0,    0,    0,
 2:40:19.456,2404864,     N,    0,    0,    0,
 2:40:20.316,2405079,     N,    0,    0,    0,
 2:40:21.160,2405290,     N,    0,    0,    0,
 2:40:22.000,2405500,     N,    0,    0,    0,
 2:40:22.836,2405709,     N,    0,    0,    0,
 2:40:23.672,2405918,     N,    0,    0,    0,
 2:40:24.508,2406127,     N,    0,    0,    0,
 2:40:25.368,2406342,     N,    0,    0,    0,
 2:40:25.808,2406452,     V,    0,    0,    0,
 2:40:27.076,2406769,     N,    0,    0,    0,
 2:40:27.916,2406979,     N,    0,    0,    0,
 2:40:28.768,2407192,     N,    0,    0,    0,
 2:40:29.612,2407403,     N,    0,    0,    0,
 2:40:30.448,2407612,     N,    0,    0,    0,
 2:40:31.304,2407826,     N,    0,    0,    0,
 2:40:32.176,2408044,     N,    0,    0,    0,
 2:40:33.036,2408259,     N,    0,    0,    0,
 2:40:33.888,2408472,     N,    0,    0,    0,
 2:40:34.752,2408688,     N,    0,    0,    0,
 2:40:35.648,2408912,     N,    0,    0,    0,
 2:40:36.552,2409138,     N,    0,    0,    0,
 2:40:37.024,2409256,     V,    0,    0,    0,
 2:40:38.364,2409591,     N,    0,    0,    0,
 2:40:39.248,2409812,     N,    0,    0,    0,
 2:40:40.144,2410036,     N,    0,    0,    0,
 2:40:41.020,2410255,     N,    0,    0,    0,
 2:40:41.860,2410465,     N,    0,    0,    0,
 2:40:42.728,2410682,     N,    0,    0,    0,
 2:40:43.600,2410900,     N,    0,    0,    0,
 2:40:44.476,2411119,     N,    0,    0,    0,
 2:40:45.324,2411331,     N,    0,    0,    0,
 2:40:46.156,2411539,     N,    0,    0,    0,
 2:40:47.024,2411756,     N,    0,    0,    0,
 2:40:47.880,2411970,     N,    0,    0,    0,
 2:40:48.728,2412182,     N,    0,    0,    0,
 2:40:49.560,2412390,     N,    0,    0,    0,
 2:40:50.396,2412599,     N,    0,    0,    0,
 2:40:51.260,2412815,     N,    0,    0,    0,
 2:40:52.128,2413032,     N,    0,    0,    0,
 2:40:52.976,2413244,     N,    0,    0,    0,
 2:40:53.824,2413456,     N,    0,    0,    0,
 2:40:54.696,2413674,     N,    0,    0,    0,
 2:40:55.568,2413892,     N,    0,    0,    0,
 2:40:56.436,2414109,     N,    0,    0,    0,
 2:40:57.276,2414319,     N,    0,    0,    0,
 2:40:58.144,2414536,     N,    0,    0,    0,
 2:40:59.036,2414759,     N,    0,    0,    0,
 2:40:59.928,2414982,     N,    0,    0,    0,
 2:41:00.800,2415200,     N,    0,    0,    0,
 2:41:01.648,2415412,     N,    0,    0,    0,
 2:41:02.520,2415630,     N,    0,    0,    0,
 2:41:03.416,2415854,     N,    0,    0,    0,
 2:41:04.292,2416073,     N,    0,    0,    0,
 2:41:05.144,2416286,     N,    0,    0,    0,
 2:41:06.008,2416502,     N,    0,    0,    0,
 2:41:06.876,2416719,     N,    0,    0,    0,
 2:41:07.776,2416944,     N,    0,    0,    0,
 2:41:08.628,2417157,     N,    0,    0,    0,
 2:41:09.476,2417369,     N,    0,    0,    0,
 2:41:10.360,2417590,     N,    0,    0,    0,
 2:41:11.236,2417809,     N,    0,    0,    0,
 2:41:11.684,2417921,     V,    0,    0,    0,
 2:41:12.968,2418242,     N,    0,    0,    0,
 2:41:13.812,2418453,     N,    0,    0,    0,
 2:41:14.664,2418666,     N,    0,    0,    0,
 2:41:15.488,2418872,     N,    0,    0,    0,
 2:41:16.304,2419076,     N,    0,    0,    0,
 2:41:17.132,2419283,     N,    0,    0,    0,
 2:41:17.956,2419489,     N,    0,    0,    0,
 2:41:18.812,2419703,     N,    0,    0,    0,
 2:41:19.664,2419916,     N,    0,    0,    0,
 2:41:20.504,2420126,     N,    0,    0,    0,
 2:41:21.384,2420346,     N,    0,    0,    0,
 2:41:22.288,2420572,     N,    0,    0,    0,
 2:41:23.196,2420799,     N,    0,    0,    0,
 2:41:24.084,2421021,     N,    0,    0,    0,
 2:41:24.500,2421125,     V,    0,    0,    0,
 2:41:25.864,2421466,     N,    0,    0,    0,
 2:41:26.760,2421690,     N,    0,    0,    0,
 2:41:27.616,2421904,     N,    0,    0,    0,
 2:41:28.476,2422119,     N,    0,    0,    0,
 2:41:29.336,2422334,     N,    0,    0,    0,
 2:41:30.196,2422549,     N,    0,    0,    0,
 2:41:31.060,2422765,     N,    0,    0,    0,
 2:41:31.900,2422975,     N,    0,    0,    0,
 2:41:32.756,2423189,     N,    0,    0,    0,
 2:41:33.616,2423404,     N,    0,    0,    0,
 2:41:34.104,2423526,     V,    0,    0,    0,
 2:41:35.404,2423851,     N,    0,    0,    0,
 2:41:36.248,2424062,     N,    0,    0,    0,
 2:41:37.076,2424269,     N,    0,    0,    0,
 2:41:37.928,2424482,     N,    0,    0,    0,
 2:41:38.760,2424690,     N,    0,    0,    0,
 2:41:39.584,2424896,     N,    0,    0,    0,
 2:41:40.432,2425108,     N,    0,    0,    0,
 2:41:41.288,2425322,     N,    0,    0,    0,
 2:41:42.156,2425539,     N,    0,    0,    0,
 2:41:43.020,2425755,     N,    0,    0,    0,
 2:41:43.900,2425975,     N,    0,    0,    0,
 2:41:44.500,2426125,     N,    0,    0,    0,
 2:41:45.596,2426399,     N,    0,    0,    0,
 2:41:46.512,2426628,     N,    0,    0,    0,
 2:41:47.388,2426847,     N,    0,    0,    0,
 2:41:48.264,2427066,     N,    0,    0,    0,
 2:41:49.120,2427280,     N,    0,    0,    0,
 2:41:49.972,2427493,     N,    0,    0,    0,
 2:41:50.820,2427705,     N,    0,    0,    0,
 2:41:51.676,2427919,     N,    0,    0,    0,
 2:41:52.508,2428127,     N,    0,    0,    0,
 2:41:53.332,2428333,     N,    0,    0,    0,
 2:41:54.152,2428538,     N,    0,    0,    0,
 2:41:54.956,2428739,     N,    0,    0,    0,
 2:41:55.752,2428938,     N,    0,    0,    0,
 2:41:56.580,2429145,     N,    0,    0,    0,
 2:41:57.372,2429343,     N,    0,    0,    0,
 2:41:58.144,2429536,     N,    0,    0,    0,
 2:41:58.908,2429727,     N,    0,    0,    0,
 2:41:59.672,2429918,     N,    0,    0,    0,
 2:42:00.404,2430101,     N,    0,    0,    0,
 2:42:00.816,2430204,     V,    0,    0,    0,
 2:42:01.908,2430477,     N,    0,    0,    0,
 2:42:02.632,2430658,     N,    0,    0,    0,
 2:42:03.360,2430840,     N,    0,    0,    0,
 2:42:04.068,2431017,     N,    0,    0,    0,
 2:42:04.760,2431190,     N,    0,    0,    0,
 2:42:05.464,2431366,     N,    0,    0,    0,
 2:42:06.176,2431544,     N,    0,    0,    0,
 2:42:06.896,2431724,     N,    0,    0,    0,
 2:42:07.628,2431907,     N,    0,    0,    0,
 2:42:08.376,2432094,     N,    0,    0,    0,
 2:42:09.168,2432292,     N,    0,    0,    0,
 2:42:09.968,2432492,     N,    0,    0,    0,
 2:42:10.808,2432702,     N,    0,    0,    0,
 2:42:11.660,2432915,     N,    0,    0,    0,
 2:42:12.528,2433132,     N,    0,    0,    0,
 2:42:13.440,2433360,     N,    0,    0,    0,
 2:42:14.412,2433603,     N,    0,    0,    0,
 2:42:15.344,2433836,     N,    0,    0,    0,
 2:42:15.812,2433953,     V,    0,    0,    0,
 2:42:17.148,2434287,     N,    0,    0,    0,
 2:42:18.024,2434506,     N,    0,    0,    0,
 2:42:18.864,2434716,     N,    0,    0,    0,
 2:42:19.692,2434923,     N,    0,    0,    0,
 2:42:20.472,2435118,     N,    0,    0,    0,
 2:42:21.252,2435313,     N,    0,    0,    0,
 2:42:22.096,2435524,     N,    0,    0,    0,
 2:42:22.944,2435736,     N,    0,    0,    0,
 2:42:23.768,2435942,     N,    0,    0,    0,
 2:42:24.628,2436157,     N,    0,    0,    0,
 2:42:25.468,2436367,     N,    0,    0,    0,
 2:42:25.920,2436480,     V,    0,    0,    0,
 2:42:27.188,2436797,     N,    0,    0,    0,
 2:42:28.052,2437013,     N,    0,    0,    0,
 2:42:28.924,2437231,     N,    0,    0,    0,
 2:42:29.780,2437445,     N,    0,    0,    0,
 2:42:30.616,2437654,     N,    0,    0,    0,
 2:42:31.468,2437867,     N,    0,    0,    0,
 2:42:32.284,2438071,     N,    0,    0,    0,
 2:42:33.120,2438280,     N,    0,    0,    0,
 2:42:33.960,2438490,     N,    0,    0,    0,
 2:42:34.804,2438701,     N,    0,    0,    0,
 2:42:35.688,2438922,     N,    0,    0,    0,
 2:42:36.592,2439148,     N,    0,    0,    0,
 2:42:37.104,2439276,     V,    0,    0,    0,
 2:42:38.388,2439597,     N,    0,    0,    0,
 2:42:39.260,2439815,     N,    0,    0,    0,
 2:42:40.136,2440034,     N,    0,    0,    0,
 2:42:41.008,2440252,     N,    0,    0,    0,
 2:42:41.860,2440465,     N,    0,    0,    0,
 2:42:42.708,2440677,     N,    0,    0,    0,
 2:42:43.572,2440893,     N,    0,    0,    0,
 2:42:44.428,2441107,     N,    0,    0,    0,
 2:42:45.308,2441327,     N,    0,    0,    0,
 2:42:46.184,2441546,     N,    0,    0,    0,
 2:42:46.616,2441654,     V,    0,    0,    0,
 2:42:47.924,2441981,     N,    0,    0,    0,
 2:42:48.772,2442193,     N,    0,    0,    0,
 2:42:49.644,2442411,     N,    0,    0,    0,
 2:42:50.508,2442627,     N,    0,    0,    0,
 2:42:51.372,2442843,     N,    0,    0,    0,
 2:42:52.240,2443060,     N,    0,    0,    0,
 2:42:53.092,2443273,     N,    0,    0,    0,
 2:42:53.944,2443486,     N,    0,    0,    0,
 2:42:54.816,2443704,     N,    0,    0,    0,
 2:42:55.696,2443924,     N,    0,    0,    0,
 2:42:56.572,2444143,     N,    0,    0,    0,
 2:42:57.448,2444362,     N,    0,    0,    0,
 2:42:58.348,2444587,     N,    0,    0,    0,
 2:42:59.252,2444813,     N,    0,    0,    0,
 2:43:00.156,2445039,     N,    0,    0,    0,
 2:43:01.028,2445257,     N,    0,    0,    0,
 2:43:01.444,2445361,     V,    0,    0,    0,
 2:43:02.784,2445696,     N,    0,    0,    0,
 2:43:03.676,2445919,     N,    0,    0,    0,
 2:43:04.536,2446134,     N,    0,    0,    0,
 2:43:05.376,2446344,     N,    0,    0,    0,
 2:43:06.220,2446555,     N,    0,    0,    0,
 2:43:07.064,2446766,     N,    0,    0,    0,
 2:43:07.892,2446973,     N,    0,    0,    0,
 2:43:08.720,2447180,     N,    0,    0,    0,
 2:43:09.548,2447387,     N,    0,    0,    0,
 2:43:10.388,2447597,     N,    0,    0,    0,
 2:43:11.220,2447805,     N,    0,    0,    0,
 2:43:12.052,2448013,     N,    0,    0,    0,
 2:43:12.904,2448226,     N,    0,    0,    0,
 2:43:13.756,2448439,     N,    0,    0,    0,
 2:43:14.628,2448657,     N,    0,    0,    0,
 2:43:15.512,2448878,     N,    0,    0,    0,
 2:43:16.384,2449096,     N,    0,    0,    0,
 2:43:17.268,2449317,     N,    0,    0,    0,
 2:43:18.160,2449540,     N,    0,    0,    0,
 2:43:19.048,2449762,     N,    0,    0,    0,
 2:43:19.928,2449982,     N,    0,    0,    0,
 2:43:20.804,2450201,     N,    0,    0,    0,
 2:43:21.668,2450417,     N,    0,    0,    0,
 2:43:22.556,2450639,     N,    0,    0,    0,
 2:43:23.436,2450859,     N,    0,    0,    0,
 2:43:24.292,2451073,     N,    0,    0,    0,
 2:43:25.140,2451285,     N,    0,    0,    0,
 2:43:25.988,2451497,     N,    0,    0,    0,
 2:43:26.836,2451709,     N,    0,    0,    0,
 2:43:27.680,2451920,     N,    0,    0,    0,
 2:43:28.092,2452023,     V,    0,    0,    0,
 2:43:29.388,2452347,     N,    0,    0,    0,
 2:43:30.232,2452558,     N,    0,    0,    0,
 2:43:31.072,2452768,     N,    0,    0,    0,
 2:43:31.932,2452983,     N,    0,    0,    0,
 2:43:32.796,2453199,     N,    0,    0,    0,
 2:43:33.668,2453417,     N,    0,    0,    0,
 2:43:34.532,2453633,     N,    0,    0,    0,
 2:43:35.424,2453856,     N,    0,    0,    0,
 2:43:36.324,2454081,     N,    0,    0,    0,
 2:43:37.224,2454306,     N,    0,    0,    0,
 2:43:38.124,2454531,     N,    0,    0,    0,
 2:43:39.036,2454759,     N,    0,    0,    0,
 2:43:39.952,2454988,     N,    0,    0,    0,
 2:43:40.428,2455107,     V,    0,    0,    0,
 2:43:41.752,2455438,     N,    0,    0,    0,
 2:43:42.636,2455659,     N,    0,    0,    0,
 2:43:43.540,2455885,     N,    0,    0,    0,
 2:43:44.428,2456107,     N,    0,    0,    0,
 2:43:45.296,2456324,     N,    0,    0,    0,
 2:43:45.836,2456459,     N,    0,    0,    0,
 2:43:46.936,2456734,     N,    0,    0,    0,
 2:43:47.820,2456955,     N,    0,    0,    0,
 2:43:48.668,2457167,     N,    0,    0,    0,
 2:43:49.516,2457379,     N,    0,    0,    0,
 2:43:50.380,2457595,     N,    0,    0,    0,
 2:43:51.260,2457815,     N,    0,    0,    0,
 2:43:52.160,2458040,     N,    0,    0,    0,
 2:43:53.036,2458259,     N,    0,    0,    0,
 2:43:53.912,2458478,     N,    0,    0,    0,
 2:43:54.824,2458706,     N,    0,    0,    0,
 2:43:55.736,2458934,     N,    0,    0,    0,
 2:43:56.620,2459155,     N,    0,    0,    0,
 2:43:57.484,2459371,     N,    0,    0,    0,
 2:43:58.364,2459591,     N,    0,    0,    0,
 2:43:59.244,2459811,     N,    0,    0,    0,
 2:43:59.712,2459928,     V,    0,    0,    0,
 2:44:00.976,2460244,     N,    0,    0,    0,
 2:44:01.836,2460459,     N,    0,    0,    0,
 2:44:02.696,2460674,     N,    0,    0,    0,
 2:44:03.552,2460888,     N,    0,    0,    0,
 2:44:04.388,2461097,     N,    0,    0,    0,
 2:44:05.232,2461308,     N,    0,    0,    0,
 2:44:06.104,2461526,     N,    0,    0,    0,
 2:44:06.980,2461745,     N,    0,    0,    0,
 2:44:07.860,2461965,     N,    0,    0,    0,
 2:44:08.732,2462183,     N,    0,    0,    0,
 2:44:09.624,2462406,     N,    0,    0,    0,
 2:44:10.540,2462635,     N,    0,    0,    0,
 2:44:11.444,2462861,     N,    0,    0,    0,
 2:44:12.324,2463081,     N,    0,    0,    0,
 2:44:12.752,2463188,     V,    0,    0,    0,
 2:44:14.084,2463521,     N,    0,    0,    0,
 2:44:14.960,2463740,     N,    0,    0,    0,
 2:44:15.816,2463954,     N,    0,    0,    0,
 2:44:16.672,2464168,     N,    0,    0,    0,
 2:44:17.540,2464385,     N,    0,    0,    0,
 2:44:18.408,2464602,     N,    0,    0,    0,
 2:44:19.268,2464817,     N,    0,    0,    0,
 2:44:20.124,2465031,     N,    0,    0,    0,
 2:44:21.004,2465251,     N,    0,    0,    0,
 2:44:21.888,2465472,     N,    0,    0,    0,
 2:44:22.796,2465699,     N,    0,    0,    0,
 2:44:23.688,2465922,     N,    0,    0,    0,
 2:44:24.596,2466149,     N,    0,    0,    0,
 2:44:25.492,2466373,     N,    0,    0,    0,
 2:44:26.404,2466601,     N,    0,    0,    0,
 2:44:27.308,2466827,     N,    0,    0,    0,
 2:44:28.192,2467048,     N,    0,    0,    0,
 2:44:29.104,2467276,     N,    0,    0,    0,
 2:44:30.008,2467502,     N,    0,    0,    0,
 2:44:30.888,2467722,     N,    0,    0,    0,
 2:44:31.752,2467938,     N,    0,    0,    0,
 2:44:32.604,2468151,     N,    0,    0,    0,
 2:44:33.452,2468363,     N,    0,    0,    0,
 2:44:34.304,2468576,     N,    0,    0,    0,
 2:44:35.136,2468784,     N,    0,    0,    0,
 2:44:35.992,2468998,     N,    0,    0,    0,
 2:44:36.832,2469208,     N,    0,    0,    0,
 2:44:37.688,2469422,     N,    0,    0,    0,
 2:44:38.540,2469635,     N,    0,    0,    0,
 2:44:39.400,2469850,     N,    0,    0,    0,
 2:44:40.272,2470068,     N,    0,    0,    0,
 2:44:41.160,2470290,     N,    0,    0,    0,
 2:44:42.036,2470509,     N,    0,    0,    0,
 2:44:42.912,2470728,     N,    0,    0,    0,
 2:44:43.364,2470841,     V,    0,    0,    0,
 2:44:44.680,2471170,     N,    0,    0,    0,
 2:44:45.564,2471391,     N,    0,    0,    0,
 2:44:46.412,2471603,     N,    0,    0,    0,
 2:44:47.288,2471822,     N,    0,    0,    0,
 2:44:48.160,2472040,     N,    0,    0,    0,
 2:44:49.024,2472256,     N,    0,    0,    0,
 2:44:49.880,2472470,     N,    0,    0,    0,
 2:44:50.740,2472685,     N,    0,    0,    0,
 2:44:51.600,2472900,     N,    0,    0,    0,
 2:44:52.456,2473114,     N,    0,    0,    0,
 2:44:53.304,2473326,     N,    0,    0,    0,
 2:44:53.740,2473435,     V,    0,    0,    0,
 2:44:55.044,2473761,     N,    0,    0,    0,
 2:44:55.904,2473976,     N,    0,    0,    0,
 2:44:56.744,2474186,     N,    0,    0,    0,
 2:44:57.596,2474399,     N,    0,    0,    0,
 2:44:58.460,2474615,     N,    0,    0,    0,
 2:44:59.332,2474833,     N,    0,    0,    0,
 2:45:00.184,2475046,     N,    0,    0,    0,
 2:45:01.024,2475256,     N,    0,    0,    0,
 2:45:01.888,2475472,     N,    0,    0,    0,
 2:45:02.756,2475689,     N,    0,    0,    0,
 2:45:03.632,2475908,     N,    0,    0,    0,
 2:45:04.488,2476122,     N,    0,    0,    0,
 2:45:05.352,2476338,     N,    0,    0,    0,
 2:45:06.220,2476555,     N,    0,    0,    0,
 2:45:07.088,2476772,     N,    0,    0,    0,
 2:45:07.948,2476987,     N,    0,    0,    0,
 2:45:08.828,2477207,     N,    0,    0,    0,
 2:45:09.692,2477423,     N,    0,    0,    0,
 2:45:10.584,2477646,     N,    0,    0,    0,
 2:45:11.456,2477864,     N,    0,    0,    0,
 2:45:12.312,2478078,     N,    0,    0,    0,
 2:45:13.184,2478296,     N,    0,    0,    0,
 2:45:14.052,2478513,     N,    0,    0,    0,
 2:45:14.908,2478727,     N,    0,    0,    0,
 2:45:15.364,2478841,     V,    0,    0,    0,
 2:45:16.616,2479154,     N,    0,    0,    0,
 2:45:17.456,2479364,     N,    0,    0,    0,
